ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:1901363	heterocyclic compound binding	1368	179	LINF_020007600,LINF_030014900,LINF_040006300,LINF_040007600,LINF_040008500,LINF_040017100,LINF_050009600,LINF_050012800,LINF_060008200,LINF_070006900,LINF_070013900,LINF_070015200,LINF_080013400,LINF_080013800,LINF_090005600,LINF_090005700,LINF_090005900,LINF_090006000,LINF_090006400,LINF_090009900,LINF_090010000,LINF_090011800,LINF_100019000,LINF_110007500,LINF_110010800,LINF_110012700,LINF_110016000,LINF_110018150,LINF_110018200,LINF_110018300,LINF_110018350,LINF_110018700,LINF_120015500,LINF_130007700,LINF_130007800,LINF_130007900,LINF_130008000,LINF_130008100,LINF_130008200,LINF_130008300,LINF_130008400,LINF_130008500,LINF_130008600,LINF_130008700,LINF_130008800,LINF_130017200,LINF_130017300,LINF_130021100,LINF_140010000,LINF_140015200,LINF_140017400,LINF_140017500,LINF_150015400,LINF_150015500,LINF_160012200,LINF_160016900,LINF_170011200,LINF_170018300,LINF_170020800,LINF_180006700,LINF_180006800,LINF_180007900,LINF_180011700,LINF_180012600,LINF_180017600,LINF_180017700,LINF_180019600,LINF_180020600,LINF_180020700,LINF_180020800,LINF_190009100,LINF_190010800,LINF_190018400,LINF_200010300,LINF_200018500,LINF_200018600,LINF_210014200,LINF_220009800,LINF_220010100,LINF_220010400,LINF_220021500,LINF_220021600,LINF_230007900,LINF_230008300,LINF_240014100,LINF_240020050,LINF_240021200,LINF_250012200,LINF_250020400,LINF_260007400,LINF_270017500,LINF_270024000,LINF_280007900,LINF_280009200,LINF_280020100,LINF_280020200,LINF_290007800,LINF_290011200,LINF_290013900,LINF_290015000,LINF_290019300,LINF_290019800,LINF_290020000,LINF_290020300,LINF_290031500,LINF_290032800,LINF_300009600,LINF_300012600,LINF_300020100,LINF_300020200,LINF_300027300,LINF_300035000,LINF_300035100,LINF_300035200,LINF_300040500,LINF_300041300,LINF_310016000,LINF_310016400,LINF_310019500,LINF_310019600,LINF_310020000,LINF_310020100,LINF_310027100,LINF_310031200,LINF_310031300,LINF_320013900,LINF_320014000,LINF_320018600,LINF_320023200,LINF_320028600,LINF_320035000,LINF_320042500,LINF_330010500,LINF_330016500,LINF_330019100,LINF_330022900,LINF_330027100,LINF_330028600,LINF_340005200,LINF_340016200,LINF_340021100,LINF_340021200,LINF_340021300,LINF_340026700,LINF_340032300,LINF_340039100,LINF_340040300,LINF_350013300,LINF_350015100,LINF_350018900,LINF_350023700,LINF_350023800,LINF_350023900,LINF_350027200,LINF_350028500,LINF_350030800,LINF_350032700,LINF_350045100,LINF_350045600,LINF_350055600,LINF_350055900,LINF_350057500,LINF_360012800,LINF_360015100,LINF_360015200,LINF_360021400,LINF_360021500,LINF_360022400,LINF_360022500,LINF_360027100,LINF_360027200,LINF_360030000,LINF_360030300,LINF_360030600,LINF_360033900,LINF_360037500,LINF_360054700,LINF_360054800,LINF_360070200,	13.1	1.14	1.23	0.017732682011	0.170993719392	1.0
GO:0004198	calcium-dependent cysteine-type endopeptidase activity	25	7	LINF_200017200,LINF_250021300,LINF_270010000,LINF_270010100,LINF_270010200,LINF_270011100,LINF_310009900,	28.0	2.44	3.02	0.0192970722738	0.177858013588	1.0
GO:0004175	endopeptidase activity	94	18	LINF_010011200,LINF_080014800,LINF_080014900,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_200017200,LINF_250021300,LINF_260032800,LINF_270010000,LINF_270010100,LINF_270010200,LINF_270011100,LINF_290014800,LINF_310009900,LINF_350020800,	19.1	1.67	1.85	0.0193228459207	0.177858013588	1.0
GO:0046906	tetrapyrrole binding	20	6	LINF_070013900,LINF_170020800,LINF_300041300,LINF_340026700,LINF_340040300,LINF_350013300,	30.0	2.61	3.32	0.0212293668778	0.1910643019	1.0
GO:0015662	P-type ion transporter activity	6	3	LINF_180020600,LINF_180020700,LINF_180020800,	50.0	4.35	7.73	0.0231564031298	0.199539218459	1.0
GO:0140358	P-type transmembrane transporter activity	6	3	LINF_180020600,LINF_180020700,LINF_180020800,	50.0	4.35	7.73	0.0231564031298	0.199539218459	1.0
GO:0004674	protein serine/threonine kinase activity	32	8	LINF_020006200,LINF_250012200,LINF_340026700,LINF_350045100,LINF_350045600,LINF_360012800,LINF_360054700,LINF_360054800,	25.0	2.17	2.59	0.0250098828016	0.211020886139	1.0
GO:0004672	protein kinase activity	210	33	LINF_020006200,LINF_070006900,LINF_070015200,LINF_080013800,LINF_090009900,LINF_090010000,LINF_110010800,LINF_150015500,LINF_170011200,LINF_180011700,LINF_190010800,LINF_190018400,LINF_200018500,LINF_200018600,LINF_210014200,LINF_220010400,LINF_250012200,LINF_300040500,LINF_320018600,LINF_330028600,LINF_340005200,LINF_340026700,LINF_350028500,LINF_350045100,LINF_350045600,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360054700,LINF_360054800,	15.7	1.37	1.46	0.036353787427	0.264499961572	1.0
GO:0030414	peptidase inhibitor activity	3	2	LINF_150008400,LINF_150012400,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0003839	gamma-glutamylcyclotransferase activity	3	2	LINF_220017900,LINF_220018000,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0016531	copper chaperone activity	3	2	LINF_030012400,LINF_230014700,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0004602	glutathione peroxidase activity	3	2	LINF_260013000,LINF_260013100,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0061135	endopeptidase regulator activity	3	2	LINF_150008400,LINF_150012400,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0004867	serine-type endopeptidase inhibitor activity	3	2	LINF_150008400,LINF_150012400,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0004866	endopeptidase inhibitor activity	3	2	LINF_150008400,LINF_150012400,	66.7	5.8	15.45	0.0365728341927	0.264499961572	1.0
GO:0140096	catalytic activity, acting on a protein	506	71	LINF_010011200,LINF_020006200,LINF_020008900,LINF_060006300,LINF_070006900,LINF_070015200,LINF_080013800,LINF_080014700,LINF_080014800,LINF_080014900,LINF_080015000,LINF_080015100,LINF_080015200,LINF_080015300,LINF_080015400,LINF_080015500,LINF_090009900,LINF_090010000,LINF_090010100,LINF_090011900,LINF_100015600,LINF_110010800,LINF_110011900,LINF_110012000,LINF_120016900,LINF_150015500,LINF_150017800,LINF_170011200,LINF_180011700,LINF_190010800,LINF_190018400,LINF_200017200,LINF_200018500,LINF_200018600,LINF_210014200,LINF_220010400,LINF_240009400,LINF_250012200,LINF_250014900,LINF_250021300,LINF_260008000,LINF_260011600,LINF_260029800,LINF_260032800,LINF_270010000,LINF_270010100,LINF_270010200,LINF_270011100,LINF_290014800,LINF_300040500,LINF_310009900,LINF_310019900,LINF_320018200,LINF_320018600,LINF_330028600,LINF_340005200,LINF_340026700,LINF_350020800,LINF_350028500,LINF_350029400,LINF_350045100,LINF_350045600,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360038900,LINF_360054700,LINF_360054800,	14.0	1.22	1.29	0.0372681196829	0.264799797747	1.0
GO:0016773	phosphotransferase activity, alcohol group as acceptor	257	39	LINF_020006200,LINF_070006900,LINF_070015200,LINF_080013800,LINF_090009900,LINF_090010000,LINF_110010800,LINF_110016000,LINF_150015500,LINF_170011200,LINF_180007900,LINF_180011700,LINF_190010800,LINF_190018400,LINF_200018500,LINF_200018600,LINF_210014200,LINF_220010400,LINF_220021500,LINF_250012200,LINF_290020900,LINF_300040500,LINF_320018600,LINF_330028600,LINF_340005200,LINF_340026700,LINF_350028500,LINF_350032700,LINF_350045100,LINF_350045600,LINF_350055600,LINF_350057500,LINF_360012800,LINF_360021400,LINF_360021500,LINF_360030000,LINF_360030300,LINF_360054700,LINF_360054800,	15.2	1.32	1.41	0.039709755868	0.276492523893	1.0
GO:0050661	NADP binding	12	4	LINF_300035000,LINF_300035100,LINF_300035200,LINF_360030600,	33.3	2.9	3.87	0.0402791578016	0.276492523893	1.0
